Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>"
4068737597,"Sep 16, 2020, 2:34:02 PM",Afternoon Run,Run,,3813,11.50,168.0,90,false,,activities/4354225508.fit.gz,,,3813.0,3809.0,11504.099609375,4.900000095367432,3.0202414989471436,12.859999656677246,201.0,17.200000762939453,22.600000381469727,4.0,-0.0026077658403664827,,,84.0,80.45767974853516,,149.75315856933594,,,946.0,,,90.0,,,,,,,,,,,,,0.0,,1.0,11515.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4086160575,"Sep 20, 2020, 7:32:50 AM",Morning Ride,Ride,,8247,60.57,164.0,95,false,,activities/4372631534.fit.gz,,,8247.0,7757.0,60578.80078125,12.399999618530273,7.809565544128418,265.85858154296875,398.0,14.699999809265137,63.599998474121094,10.100000381469727,0.0013205939903855324,,,,,,138.55120849609375,,,1262.0,,,95.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4098043135,"Sep 22, 2020, 4:13:43 PM",Evening Ride,Ride,,6790,51.80,164.0,76,false,,activities/4385211467.fit.gz,,,6790.0,6356.0,51805.80078125,11.100000381469727,8.150691986083984,34.59238052368164,249.0,14.5,25.799999237060547,3.5,0.0011581714497879148,,,,,,138.1944580078125,,,1041.0,,,76.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4102240615,"Sep 23, 2020, 3:42:13 PM",Afternoon Run,Run,,3586,11.06,160.0,81,false,,activities/4389633457.fit.gz,,,3586.0,3507.0,11059.5,6.0,3.153550148010254,18.520000457763672,244.0,17.399999618530273,29.0,8.0,0.0036168000660836697,,,85.0,81.19204711914062,,149.25685119628906,,,857.0,,,81.0,,,,,,,,,,,,,0.0,,1.0,11082.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4111231719,"Sep 25, 2020, 5:26:34 PM",Evening Swim,Swim,,2803,"1,525",172.0,47,false,,activities/4399157474.fit.gz,,,2803.0,1761.0,1525.0,6.400000095367432,0.8659852147102356,0.0,,,,0.0,0.0,,,,27.0,,129.80348205566406,,,361.0,,,47.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4111231983,"Sep 25, 2020, 6:13:57 PM",Evening Swim,Swim,,849,500,170.0,20,false,,activities/4399157779.fit.gz,,,849.0,638.0,500.0,5.900000095367432,0.7836990356445312,0.0,,,,0.0,0.0,,,,26.0,,134.9678497314453,,,113.0,,,20.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4113258657,"Sep 26, 2020, 8:02:20 AM",Morning Run,Run,,3288,9.00,178.0,37,false,,activities/4401321686.fit.gz,,,3288.0,3286.0,9006.599609375,4.800000190734863,2.740900754928589,8.399999618530273,185.0,20.200000762939453,26.299999237060547,8.0,-0.012213265523314476,,,87.0,80.07894134521484,,141.36917114257812,,,723.0,,,37.0,,,,,,,,,,,,,0.0,,1.0,9017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4124378636,"Sep 28, 2020, 3:44:23 PM",Afternoon Run,Run,,4708,14.01,164.0,53,false,,activities/4413145549.fit.gz,,,4708.0,4665.0,14012.099609375,5.599999904632568,3.0036656856536865,10.713333129882812,282.0,17.200000762939453,23.399999618530273,3.5,0.0,,,84.0,79.70909881591797,,140.766845703125,,,1038.0,,,53.0,,,,,,,,,,,,,0.0,,1.0,14028.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4129246573,"Sep 29, 2020, 4:13:17 PM",Evening Ride,Ride,,6283,47.08,124.0,14,false,,activities/4418320701.fit.gz,,,6283.0,6019.0,47085.69921875,11.5,7.822844505310059,65.40129852294922,242.0,8.899999618530273,28.200000762939453,8.199999809265137,-0.003185680601745844,,,,,,96.53197479248047,,,501.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4133106904,"Sep 30, 2020, 2:50:03 PM",Afternoon Run,Run,,2759,8.78,169.0,63,false,,activities/4422440831.fit.gz,,,2759.0,2758.0,8788.099609375,4.699999809265137,3.186403274536133,8.443333625793457,185.0,17.200000762939453,22.600000381469727,2.5999999046325684,0.0,,,87.0,80.98548889160156,,149.5304412841797,,,696.0,,,63.0,,,,,,,,,,,,,0.0,,1.0,8792.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4149215464,"Oct 4, 2020, 9:35:47 AM",Lunch Run,Run,,3028,9.00,166.0,69,false,,activities/4439545541.fit.gz,,,3028.0,3024.0,9004.7998046875,4.099999904632568,2.9777777194976807,9.314762115478516,197.0,20.200000762939453,26.200000762939453,7.599999904632568,-0.00555259408429265,,,85.0,81.20132446289062,,149.29196166992188,,,764.0,,,69.0,,,,,,,,,,,,,0.0,,1.0,9010.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4159565753,"Oct 6, 2020, 3:56:22 PM",Afternoon Run,Run,,5055,15.00,162.0,129,false,,activities/4450507766.fit.gz,,,5055.0,5031.0,15005.7001953125,4.300000190734863,2.982647657394409,18.49845314025879,303.0,17.200000762939453,29.0,6.400000095367432,0.0,,,85.0,80.65750885009766,,151.57217407226562,,,1276.0,,,129.0,,,,,,,,,,,,,0.0,,1.0,15031.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4176822467,"Oct 10, 2020, 3:00:12 PM",Afternoon Run,Run,,2925,9.07,167.0,78,false,,activities/4468778241.fit.gz,,,2925.0,2925.0,9075.400390625,4.599999904632568,3.10270094871521,8.390000343322754,199.0,20.200000762939453,26.200000762939453,3.200000047683716,0.0,,,84.0,79.64068603515625,,153.03897094726562,,,753.0,,,78.0,,,,,,,,,,,,,0.0,,1.0,9084.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4190398965,"Oct 13, 2020, 4:05:02 PM",Evening Run,Run,,3471,10.55,170.0,84,false,,activities/4483248517.fit.gz,,,3471.0,3471.0,10551.0,4.300000190734863,3.0397579669952393,4.539999961853027,136.0,19.899999618530273,24.600000381469727,1.5,0.009477774612605572,,,82.0,78.59193420410156,,150.4196014404297,,,877.0,,,84.0,,,,,,,,,,,,,0.0,,1.0,10556.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4194401498,"Oct 14, 2020, 3:21:09 PM",Afternoon Run,Run,,1494,5.34,170.0,49,false,,activities/4487588336.fit.gz,,,1494.0,1489.0,5344.7001953125,4.599999904632568,3.589456081390381,3.265000104904175,101.0,20.200000762939453,23.700000762939453,1.5,0.035549234598875046,,,90.0,82.04231262207031,,160.7488250732422,,,403.0,,,49.0,,,,,,,,,,,,,0.0,,1.0,5350.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4199307170,"Oct 15, 2020, 3:55:54 PM",Afternoon Run,Run,,1123,3.65,162.0,28,false,,activities/4492783492.fit.gz,,,1123.0,1114.0,3658.89990234375,4.400000095367432,3.284470319747925,2.622857093811035,72.0,20.200000762939453,23.299999237060547,1.899999976158142,-0.057394299656152725,,,83.0,79.15071868896484,,151.7980194091797,,,285.0,,,28.0,,,,,,,,,,,,,0.0,,1.0,3659.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4199308521,"Oct 15, 2020, 5:10:10 PM",Evening Swim,Swim,,3012,"2,000",168.0,68,false,,activities/4492784970.fit.gz,,,3012.0,2270.0,2000.0,6.099999904632568,0.8810572624206543,0.0,,,,0.0,0.0,,,,28.0,,137.75149536132812,,,464.0,,,68.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4210359012,"Oct 18, 2020, 7:25:37 AM",Morning Ride,Ride,,10004,69.80,153.0,64,false,,activities/4504512913.fit.gz,,,10004.0,9146.0,69799.796875,11.399999618530273,7.631729602813721,62.2400016784668,293.0,12.399999618530273,28.399999618530273,4.199999809265137,-0.0007163344416767359,,,,,,128.16685485839844,,,1266.0,,,64.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4223033525,"Oct 20, 2020, 3:56:01 PM",Afternoon Run,Run,,2931,8.64,179.0,78,false,,activities/4517960220.fit.gz,,,2931.0,2837.0,8643.099609375,5.0,3.0465633869171143,8.010000228881836,184.0,17.200000762939453,22.600000381469727,5.300000190734863,-0.005784961394965649,,,89.0,78.6463851928711,,154.42318725585938,,,729.0,,,78.0,,,,,,,,,,,,,0.0,,1.0,8648.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4229407321,"Oct 22, 2020, 3:21:20 PM",Afternoon Run,Run,,5886,17.50,171.0,154,false,,activities/4524715684.fit.gz,,,5886.0,5875.0,17505.400390625,8.699999809265137,2.979642629623413,25.214284896850586,392.0,17.399999618530273,28.899999618530273,7.599999904632568,-0.0011425046250224113,,,83.0,78.68302154541016,,152.751708984375,,,1475.0,,,154.0,,,,,,,,,,,,,0.0,,1.0,17534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240946963,"Oct 25, 2020, 10:09:51 AM",Lunch Run,Run,,2771,9.00,171.0,70,false,,activities/4536894297.fit.gz,,,2771.0,2771.0,9005.900390625,4.400000095367432,3.250054121017456,6.657142639160156,188.0,21.0,27.0,2.5999999046325684,-0.00555191608145833,,,85.0,80.67051696777344,,152.23565673828125,,,705.0,,,70.0,,,,,,,,,,,,,0.0,,1.0,9012.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4251834556,"Oct 27, 2020, 10:02:26 AM",Lunch Run,Run,,3138,10.01,177.0,83,false,,activities/4548445671.fit.gz,,,3138.0,3138.0,10009.7998046875,5.400000095367432,3.189866065979004,9.0,227.0,17.5,23.200000762939453,1.7999999523162842,0.004995104856789112,,,91.0,80.6534652709961,,153.2047882080078,,,803.0,,,83.0,,,,,,,,,,,,,0.0,,1.0,10016.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4259581010,"Oct 28, 2020, 2:12:20 PM",Afternoon Run,Run,,2158,6.76,169.0,48,false,,activities/4556636490.fit.gz,,,2158.0,2153.0,6760.0,5.900000095367432,3.1398048400878906,8.091666221618652,141.0,18.299999237060547,23.200000762939453,3.200000047683716,0.001479289960116148,,,93.0,80.93096923828125,,149.2711639404297,,,537.0,,,48.0,,,,,,,,,,,,,0.0,,1.0,6766.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4275336727,"Nov 2, 2020, 10:18:36 AM",Lunch Run,Run,"",4076,13.06,174.0,107,false,,activities/4573400580.fit.gz,,,4076.0,4016.0,13059.400390625,5.0,3.251842737197876,9.399999618530273,287.0,17.5,24.299999237060547,1.7999999523162842,-0.014548907056450844,,,86.0,81.01870727539062,,153.07647705078125,,,1024.0,,,107.0,,,,,,,,,,,,,0.0,,1.0,13061.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4280874629,"Nov 3, 2020, 2:15:52 PM",Afternoon Ride,Ride,"",6459,50.21,153.0,38,false,,activities/4579261920.fit.gz,,,6459.0,6440.0,50213.69921875,11.199999809265137,7.797158241271973,68.55500030517578,287.0,8.800000190734863,28.0,5.800000190734863,-0.0019914882723242044,,,,,,124.27241516113281,,,906.0,,,38.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4285517726,"Nov 4, 2020, 3:18:42 PM",Afternoon Run,Run,"",2628,8.70,182.0,64,false,,activities/4584174710.fit.gz,,,2628.0,2587.0,8706.900390625,5.0,3.365635871887207,8.446666717529297,223.0,17.5,22.700000762939453,2.0999999046325684,0.00229702889919281,,,88.0,81.39984893798828,,151.64297485351562,,,657.0,,,64.0,,,,,,,,,,,0.0,,0.0,,1.0,8712.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4290196578,"Nov 5, 2020, 12:46:45 PM",Afternoon Ride,Ride,,12255,77.63,164.0,86,false,,activities/4589143385.fit.gz,,,12255.0,10731.0,77632.296875,11.199999809265137,7.234395503997803,147.99000549316406,501.0,15.800000190734863,50.099998474121094,4.400000095367432,-0.0016745607135817409,,,,,,132.09500122070312,,,1502.0,,,86.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4297168762,"Nov 6, 2020, 2:08:01 PM",Afternoon Run,Run,,2748,8.55,166.0,65,false,,activities/4593727473.fit.gz,,,2748.0,2701.0,8553.400390625,5.599999904632568,3.166753053665161,8.180000305175781,211.0,17.5,22.700000762939453,2.9000000953674316,0.0,,,96.0,79.43208312988281,,149.65887451171875,,,680.0,,,65.0,,,,,,,,,,,,,0.0,,1.0,8558.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4308846710,"Nov 8, 2020, 3:18:12 PM",Afternoon Run,Run,,2869,8.54,170.0,71,false,,activities/4606114583.fit.gz,,,2869.0,2865.0,8548.5,5.300000190734863,2.983769655227661,8.149999618530273,187.0,17.5,22.700000762939453,2.200000047683716,0.0,,,90.0,78.60643005371094,,151.1515350341797,,,732.0,,,71.0,,,,,,,,,,,,,0.0,,1.0,8554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4318318334,"Nov 10, 2020, 4:34:48 PM",Afternoon Run,Run,,2277,7.01,182.0,68,false,,activities/4616226591.fit.gz,,,2277.0,2214.0,7010.7998046875,4.900000095367432,3.166576385498047,6.179999828338623,141.0,18.200000762939453,22.700000762939453,1.899999976158142,-0.01569007895886898,,,86.0,79.7872314453125,,157.49728393554688,,,602.0,,,68.0,,,,,,,,,,,,,0.0,,1.0,7013.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4321254700,"Nov 11, 2020, 8:09:50 AM",Morning Ride,Ride,,6020,49.70,167.0,150,false,,activities/4619323865.fit.gz,,,6020.0,6020.0,49706.6015625,10.300000190734863,8.25691032409668,67.04000091552734,238.0,9.600000381469727,28.100000381469727,5.199999809265137,-0.0018106247298419476,,,,,,151.0232696533203,,,1340.0,,,150.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332914139,"Nov 13, 2020, 6:12:46 PM",Evening Run,Run,,4005,10.08,148.0,34,false,,activities/4631749656.fit.gz,,,4005.0,4000.0,10088.2998046875,4.199999809265137,2.5220749378204346,7.539999961853027,212.0,18.399999618530273,22.700000762939453,2.700000047683716,0.0,,,83.0,77.35608673095703,,138.34158325195312,,,846.0,,,34.0,,,,,,,,,,,,,0.0,,1.0,10095.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4342921137,"Nov 15, 2020, 4:00:00 PM",Afternoon Run,Run,,3178,9.99,183.0,71,false,,activities/4642324999.fit.gz,,,3178.0,3167.0,9998.400390625,5.0,3.157057046890259,8.975872993469238,203.0,17.5,23.200000762939453,2.299999952316284,0.0010001600021496415,,,89.0,79.99583435058594,,151.78994750976562,,,744.0,,,71.0,,,,,,,,,,,,,0.0,,1.0,10003.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4351789648,"Nov 17, 2020, 4:35:42 PM",Afternoon Run,Run,,4098,12.12,175.0,95,false,,activities/4651595982.fit.gz,,,4098.0,4058.0,12119.5,4.900000095367432,2.98656964302063,9.220000267028809,217.0,17.5,23.200000762939453,2.299999952316284,-0.0016502330545336008,,,92.0,83.77281951904297,,150.1000213623047,,,1007.0,,,95.0,,,,,,,,,,,,,0.0,,1.0,12126.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4360984824,"Nov 19, 2020, 4:34:58 PM",Afternoon Run,Run,,2748,8.62,185.0,81,false,,activities/4661295999.fit.gz,,,2748.0,2726.0,8624.900390625,5.199999809265137,3.163939952850342,8.220000267028809,144.0,17.5,22.700000762939453,2.5,0.0034783012233674526,,,92.0,85.03567504882812,,155.36793518066406,,,706.0,,,81.0,,,,,,,,,,,,,0.0,,1.0,8630.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4369634843,"Nov 21, 2020, 9:22:00 AM",Morning Ride,Ride,,19719,112.99,167.0,254,false,,activities/4670429994.fit.gz,,,19719.0,15127.0,112995.703125,11.800000190734863,7.469802379608154,106.6240463256836,670.0,5.5,37.900001525878906,5.5,-8.849894220475107e-05,,,,,,143.66647338867188,,,2624.0,,,254.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4375927793,"Nov 22, 2020, 2:58:40 PM",Afternoon Run,Run,,3688,11.03,182.0,77,false,,activities/4677141164.fit.gz,,,3688.0,3683.0,11036.599609375,9.5,2.996633291244507,11.34666633605957,246.0,17.5,23.200000762939453,1.899999976158142,0.005436456762254238,,,120.0,82.79542541503906,,150.1126251220703,,,853.0,,,77.0,,,,,,,,,,,,,0.0,,1.0,11043.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4390697328,"Nov 24, 2020, 4:38:29 PM",Afternoon Run,Run,,3597,10.55,154.0,39,false,,activities/4692887660.fit.gz,,,3597.0,3597.0,10556.2998046875,4.0,2.934751272201538,0.0,85.0,7.300000190734863,8.899999618530273,0.8999999761581421,0.0009473016252741218,,,89.0,83.06755828857422,,140.3466796875,,,814.0,,,39.0,,,,,,,,,,,,,0.0,,1.0,10558.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4394379201,"Nov 26, 2020, 5:09:55 PM",Evening Run,Run,,3548,11.01,183.0,95,false,,activities/4696794719.fit.gz,,,3548.0,3548.0,11015.099609375,4.599999904632568,3.1045942306518555,7.475833415985107,168.0,18.399999618530273,22.700000762939453,2.0,0.0018156893784180284,,,111.0,82.19349670410156,,154.06455993652344,,,904.0,,,95.0,,,,,,,,,,,,,0.0,,1.0,11022.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4400902979,"Nov 28, 2020, 9:39:25 AM",Morning Run,Run,,3115,8.89,168.0,73,false,,activities/4703707853.fit.gz,,,3115.0,3115.0,8897.400390625,6.900000095367432,2.8563082218170166,6.659999847412109,192.0,21.0,27.0,2.700000047683716,0.002247847616672516,,,115.0,81.79691314697266,,150.1522216796875,,,777.0,,,73.0,,,,,,,,,,,,,0.0,,1.0,8905.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4402627918,"Nov 28, 2020, 12:32:25 PM",Afternoon Ride,Ride,,10363,63.09,159.0,70,false,,activities/4705521726.fit.gz,,,10363.0,9445.0,63096.6015625,9.899999618530273,6.680423736572266,71.87999725341797,383.0,15.100000381469727,35.0,3.9000000953674316,-0.0003169742994941771,,,,,,124.38397216796875,,,1298.0,,,70.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4408781159,"Nov 29, 2020, 3:57:41 PM",Afternoon Run,Run,,4299,12.70,182.0,48,false,,activities/4712003502.fit.gz,,,4299.0,4279.0,12704.7001953125,5.300000190734863,2.9690816402435303,8.803333282470703,242.0,17.5,22.700000762939453,2.0,-0.004722661804407835,,,96.0,82.15779876708984,,141.78839111328125,,,926.0,,,48.0,,,,,,,,,,,,,0.0,,1.0,12714.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4416929956,"Dec 1, 2020, 4:49:43 PM",Afternoon Run,Run,,3327,10.63,183.0,101,false,,activities/4720615707.fit.gz,,,3327.0,3327.0,10634.2001953125,4.5,3.1963329315185547,8.583809852600098,170.0,17.5,22.700000762939453,2.200000047683716,0.0,,,93.0,82.90251922607422,,157.1613006591797,,,877.0,,,101.0,,,,,,,,,,,,,0.0,,1.0,10643.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4425521354,"Dec 3, 2020, 5:15:28 PM",Evening Run,Run,,3636,10.65,182.0,74,false,,activities/4729681038.fit.gz,,,3636.0,3565.0,10655.400390625,6.099999904632568,2.988892078399658,43.520423889160156,237.0,16.200000762939453,25.600000381469727,5.900000095367432,0.0,,,111.0,79.93707275390625,,149.2255401611328,,,862.0,,,74.0,,,,,,,,,,,,,0.0,,1.0,10715.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4432797513,"Dec 5, 2020, 11:30:32 AM",Lunch Run,Run,,4715,14.01,163.0,82,false,,activities/4737379837.fit.gz,,,4715.0,4670.0,14012.7998046875,5.699999809265137,3.0005996227264404,17.14666748046875,212.0,17.5,28.700000762939453,5.199999809265137,-0.0007136332569643855,,,92.0,82.4254379272461,,144.9435577392578,,,1086.0,,,82.0,,,,,,,,,,,,,0.0,,1.0,14029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4446882451,"Dec 8, 2020, 5:05:11 PM",Evening Run,Run,,2714,8.02,189.0,51,false,,activities/4752249909.fit.gz,,,2714.0,2713.0,8023.0,5.300000190734863,2.957242965698242,8.80380916595459,164.0,17.5,23.0,2.299999952316284,0.0,,,94.0,78.59591674804688,,145.14744567871094,,,614.0,,,51.0,,,,,,,,,,,,,0.0,,1.0,8031.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4455224514,"Dec 10, 2020, 4:58:14 PM",Afternoon Run,Run,,4569,14.01,176.0,126,false,,activities/4760990115.fit.gz,,,4569.0,4519.0,14012.0,4.900000095367432,3.1006860733032227,17.12285804748535,289.0,17.5,28.700000762939453,6.5,-0.0007136740023270249,,,87.0,82.27581787109375,,154.8568878173828,,,1159.0,,,126.0,,,,,,,,,,,,,0.0,,1.0,14029.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4466563675,"Dec 13, 2020, 10:53:23 AM",Lunch Run,Run,,3661,12.25,180.0,128,false,,activities/4772932833.fit.gz,,,3661.0,3653.0,12251.7998046875,5.699999809265137,3.353900909423828,8.662857055664062,240.0,17.5,22.700000762939453,1.899999976158142,-0.00163241324480623,,,98.0,83.87969207763672,,159.5205535888672,,,964.0,,,128.0,,,,,,,,,,,,,0.0,,1.0,12261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4476165931,"Dec 15, 2020, 5:12:54 PM",Evening Run,Run,,4188,12.80,171.0,101,false,,activities/4783059336.fit.gz,,,4188.0,4183.0,12801.2998046875,4.300000190734863,3.0603156089782715,8.831428527832031,264.0,17.5,22.700000762939453,1.899999976158142,-0.0023435119073837996,,,87.0,84.5168685913086,,151.41708374023438,,,1053.0,,,101.0,,,,,,,,,,,,,0.0,,1.0,12812.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4484066576,"Dec 17, 2020, 4:40:09 PM",Afternoon Run,Run,,4025,12.37,182.0,113,false,,activities/4791396389.fit.gz,,,4025.0,4022.0,12372.2001953125,5.5,3.0761313438415527,8.6899995803833,205.0,17.5,22.700000762939453,2.0,-0.0008082636632025242,,,95.0,83.11875915527344,,154.70777893066406,,,977.0,,,113.0,,,,,,,,,,,,,0.0,,1.0,12381.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4495578530,"Dec 20, 2020, 11:34:22 AM",Lunch Run,Run,,3801,12.24,182.0,121,false,,activities/4803550611.fit.gz,,,3801.0,3772.0,12245.2998046875,5.0,3.246367931365967,8.720000267028809,200.0,17.5,22.700000762939453,3.200000047683716,0.0,,,89.0,84.26200866699219,,156.7820587158203,,,960.0,,,121.0,,,,,,,,,,,,,0.0,,1.0,12255.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4503387195,"Dec 22, 2020, 9:56:58 AM",Morning Run,Run,,5220,15.41,158.0,95,false,,activities/4811829810.fit.gz,,,5220.0,5211.0,15411.900390625,5.300000190734863,2.9575705528259277,17.38249969482422,259.0,17.5,28.700000762939453,4.900000095367432,-0.0012976985890418291,,,86.0,83.45379638671875,,145.8425750732422,,,1239.0,,,95.0,,,,,,,,,,,,,0.0,,1.0,15428.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4512745385,"Dec 24, 2020, 2:10:02 PM",Afternoon Run,Run,,3958,12.25,186.0,74,false,,activities/4821681947.fit.gz,,,3958.0,3958.0,12250.2001953125,4.900000095367432,3.095047950744629,8.820476531982422,268.0,17.5,22.700000762939453,2.200000047683716,-0.0008163132006302476,,,95.0,85.0706787109375,,148.5680389404297,,,902.0,,,74.0,,,,,,,,,,,,,0.0,,1.0,12261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4519381518,"Dec 26, 2020, 11:33:32 AM",Lunch Run,Run,,3926,12.25,158.0,74,false,,activities/4828744888.fit.gz,,,3926.0,3926.0,12252.599609375,5.900000095367432,3.1208863258361816,8.800000190734863,172.0,17.5,22.700000762939453,2.0,-0.0008161533041857183,,,104.0,87.27613830566406,,146.06959533691406,,,957.0,,,74.0,,,,,,,,,,,,,0.0,,1.0,12262.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4528495210,"Dec 28, 2020, 10:18:17 AM",Lunch Run,Run,,2128,7.20,182.0,74,false,,activities/4838411470.fit.gz,,,2128.0,2118.0,7203.10009765625,6.099999904632568,3.4008970260620117,0.0,116.0,7.300000190734863,8.899999618530273,1.100000023841858,0.011106329038739204,,,92.0,85.53176879882812,,160.08168029785156,,,572.0,,,74.0,,,,,,,,,,,,,0.0,,1.0,7206.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
